0
-0.012125596
-0.011627016
-0.014251985
-0.017919653
-0.016611713
-0.016021415
-0.014466459
-0.013346578
-0.012367706
-0.012809173
-0.012128683
-0.013820617
-0.012669864
-0.015105189
-0.013545505
-0.013989645
-0.013352968
-0.012680518
-0.011991657
-0.014997657
-0.014007751
-0.013521215
-0.012428214
-0.012339017
-0.011854768
-0.01218948
-0.019538908
-0.018590929
-0.017914949
-0.01640416
-0.015113903
-0.013612094
-0.01870238
-0.017440051
-0.018882262
-0.019494629
-0.018728609
-0.017440985
-0.01871477
-0.019194669
-0.018188602
-0.016816594
-0.017847999
-0.016863812
-0.017525958
-0.017553679
-0.017340702
-0.016072367
-0.014603226
-0.013340495
-0.012535327
-0.012132721
-0.013096748
-0.018506349
-0.014180987
-0.016766677
-0.019058473
-0.015434247
-0.014188423
-0.012983103
-0.014034071
-0.013690986
-0.014320381
-0.024095828
-0.033272733
-0.039583158
-0.029321778
-0.0421254
-0.036525125
-0.02987492
-0.030669856
-0.038321809
-0.036910033
-0.030172514
-0.030345765
-0.036228691
-0.031248809
-0.029294642
-0.027013377
-0.024775379
-0.025462543
-0.022694615
-0.020564436
-0.024259725
-0.020482049
-0.024186326
-0.020259968
-0.019321048
-0.020511919
-0.030256479
-0.023416901
-0.029930074
-0.023797276
-0.027486388
-0.027207184
-0.024101245
-0.022318697
-0.020556158
-0.019558852
-0.018449327
